image_id,entity_type,entity_id,image_path,image_description
IMG1049,structure,ST525,images/structures/ST525_Delhi_Gate/img2.jpg,structure image
IMG1050,structure,ST525,images/structures/ST525_Delhi_Gate/img3.jpg,structure image
IMG1051,structure,ST526,images/structures/ST526_Haibatkhan's_Masjid/img1.jpg,structure image
IMG1052,structure,ST526,images/structures/ST526_Haibatkhan's_Masjid/img2.jpg,structure image
IMG1053,structure,ST526,images/structures/ST526_Haibatkhan's_Masjid/img3.jpg,structure image
IMG1054,structure,ST527,images/structures/ST527_Inlet_to_Kankaria_Tank/img1.jpg,structure image
IMG1055,structure,ST527,images/structures/ST527_Inlet_to_Kankaria_Tank/img2.jpg,structure image
IMG1056,structure,ST527,images/structures/ST527_Inlet_to_Kankaria_Tank/img3.jpg,structure image
IMG1057,structure,ST528,images/structures/ST528_Jami_Masjid/img1.jpg,structure image
IMG1058,structure,ST528,images/structures/ST528_Jami_Masjid/img2.jpg,structure image
IMG1059,structure,ST528,images/structures/ST528_Jami_Masjid/img3.jpg,structure image
IMG1060,structure,ST529,images/structures/ST529_Kalupur_Gate/img1.jpg,structure image
IMG1061,structure,ST529,images/structures/ST529_Kalupur_Gate/img2.jpg,structure image
IMG1062,structure,ST529,images/structures/ST529_Kalupur_Gate/img3.jpg,structure image
IMG1063,structure,ST530,images/structures/ST530_Kutub_Shah's_Mosque/img1.jpg,structure image
IMG1064,structure,ST530,images/structures/ST530_Kutub_Shah's_Mosque/img2.jpg,structure image
IMG1065,structure,ST530,images/structures/ST530_Kutub_Shah's_Mosque/img3.jpg,structure image
IMG1066,structure,ST531,images/structures/ST531_Mata_Bhavani's_Well/img1.jpg,structure image
IMG1067,structure,ST531,images/structures/ST531_Mata_Bhavani's_Well/img2.jpg,structure image
IMG1068,structure,ST531,images/structures/ST531_Mata_Bhavani's_Well/img3.jpg,structure image
IMG1069,structure,ST532,images/structures/ST532_Muhafiz_Khan's_Mosque/img1.jpg,structure image
IMG1070,structure,ST532,images/structures/ST532_Muhafiz_Khan's_Mosque/img2.jpg,structure image
IMG1071,structure,ST532,images/structures/ST532_Muhafiz_Khan's_Mosque/img3.jpg,structure image
IMG1072,structure,ST533,images/structures/ST533_Nawab_Sardar_Khan_Masjid_and_outer_gate/img1.jpg,structure image
IMG1073,structure,ST533,images/structures/ST533_Nawab_Sardar_Khan_Masjid_and_outer_gate/img2.jpg,structure image
IMG1074,structure,ST533,images/structures/ST533_Nawab_Sardar_Khan_Masjid_and_outer_gate/img3.jpg,structure image
IMG1075,structure,ST534,images/structures/ST534_Nawab_Sardar_Khan's_Rouza/img1.jpg,structure image
IMG1076,structure,ST534,images/structures/ST534_Nawab_Sardar_Khan's_Rouza/img2.jpg,structure image
IMG1077,structure,ST534,images/structures/ST534_Nawab_Sardar_Khan's_Rouza/img3.jpg,structure image
IMG1078,structure,ST535,images/structures/ST535_Panch_Kuva_Gate/img1.jpg,structure image
IMG1079,structure,ST535,images/structures/ST535_Panch_Kuva_Gate/img2.jpg,structure image
IMG1080,structure,ST535,images/structures/ST535_Panch_Kuva_Gate/img3.jpg,structure image
IMG1081,structure,ST536,images/structures/ST536_Premabhai_Gate/img1.jpg,structure image
IMG1082,structure,ST536,images/structures/ST536_Premabhai_Gate/img2.jpg,structure image
IMG1083,structure,ST536,images/structures/ST536_Premabhai_Gate/img3.jpg,structure image
IMG1084,structure,ST537,images/structures/ST537_Queen's_Mosque_in_Sarangpur/img1.jpg,structure image
IMG1085,structure,ST537,images/structures/ST537_Queen's_Mosque_in_Sarangpur/img2.jpg,structure image
IMG1086,structure,ST537,images/structures/ST537_Queen's_Mosque_in_Sarangpur/img3.jpg,structure image
IMG1087,structure,ST538,images/structures/ST538_Raipur_Gate/img1.jpg,structure image
IMG1088,structure,ST538,images/structures/ST538_Raipur_Gate/img2.jpg,structure image
IMG1089,structure,ST538,images/structures/ST538_Raipur_Gate/img3.jpg,structure image
IMG1090,structure,ST539,images/structures/ST539_Rani_Rupavati's_Mosque/img1.jpg,structure image
IMG1091,structure,ST539,images/structures/ST539_Rani_Rupavati's_Mosque/img2.jpg,structure image
IMG1092,structure,ST539,images/structures/ST539_Rani_Rupavati's_Mosque/img3.jpg,structure image
IMG1093,structure,ST540,images/structures/ST540_Rani_Sipri's_Mosque_&_Tomb/img1.jpg,structure image
IMG1094,structure,ST540,images/structures/ST540_Rani_Sipri's_Mosque_&_Tomb/img2.jpg,structure image
IMG1095,structure,ST540,images/structures/ST540_Rani_Sipri's_Mosque_&_Tomb/img3.jpg,structure image
IMG1096,structure,ST541,images/structures/ST541_Sarangpur_Gate/img1.jpg,structure image
IMG1097,structure,ST541,images/structures/ST541_Sarangpur_Gate/img2.jpg,structure image
IMG1098,structure,ST541,images/structures/ST541_Sarangpur_Gate/img3.jpg,structure image
IMG1099,structure,ST542,images/structures/ST542_Shah_Alam's_Tomb_with_all_surrounding_buildings/img1.jpg,structure image
IMG1100,structure,ST542,images/structures/ST542_Shah_Alam's_Tomb_with_all_surrounding_buildings/img2.jpg,structure image
IMG1101,structure,ST542,images/structures/ST542_Shah_Alam's_Tomb_with_all_surrounding_buildings/img3.jpg,structure image
IMG1102,structure,ST543,images/structures/ST543_Shah_Kupa_Masjid/img1.jpg,structure image
IMG1103,structure,ST543,images/structures/ST543_Shah_Kupa_Masjid/img2.jpg,structure image
IMG1104,structure,ST543,images/structures/ST543_Shah_Kupa_Masjid/img3.jpg,structure image
IMG1105,structure,ST544,images/structures/ST544_Sidi_Bashir's_Minar_&_Tomb_(Shaking)/img1.jpg,structure image
IMG1106,structure,ST544,images/structures/ST544_Sidi_Bashir's_Minar_&_Tomb_(Shaking)/img2.jpg,structure image
IMG1107,structure,ST544,images/structures/ST544_Sidi_Bashir's_Minar_&_Tomb_(Shaking)/img3.jpg,structure image
IMG1108,structure,ST545,images/structures/ST545_Sidi_Saiyad's_Mosque/img1.jpg,structure image
IMG1109,structure,ST545,images/structures/ST545_Sidi_Saiyad's_Mosque/img2.jpg,structure image
IMG1110,structure,ST545,images/structures/ST545_Sidi_Saiyad's_Mosque/img3.jpg,structure image
IMG1111,structure,ST546,images/structures/ST546_Teen_Darwaja_or_Tripolia_Gate/img1.jpg,structure image
IMG1112,structure,ST546,images/structures/ST546_Teen_Darwaja_or_Tripolia_Gate/img2.jpg,structure image
IMG1113,structure,ST546,images/structures/ST546_Teen_Darwaja_or_Tripolia_Gate/img3.jpg,structure image
IMG1114,structure,ST547,images/structures/ST547_The_Shahpur_Kazi_Mohmad_Chishti's_Masjid/img1.jpg,structure image
IMG1115,structure,ST547,images/structures/ST547_The_Shahpur_Kazi_Mohmad_Chishti's_Masjid/img2.jpg,structure image
IMG1116,structure,ST547,images/structures/ST547_The_Shahpur_Kazi_Mohmad_Chishti's_Masjid/img3.jpg,structure image
IMG1117,structure,ST548,images/structures/ST548_Three_gates_besides_Bhadrakali_temple/img1.jpg,structure image
IMG1118,structure,ST548,images/structures/ST548_Three_gates_besides_Bhadrakali_temple/img2.jpg,structure image
IMG1119,structure,ST548,images/structures/ST548_Three_gates_besides_Bhadrakali_temple/img3.jpg,structure image
IMG1120,structure,ST549,images/structures/ST549_Tomb/img1.jpg,structure image
IMG1121,structure,ST549,images/structures/ST549_Tomb/img2.jpg,structure image
IMG1122,structure,ST549,images/structures/ST549_Tomb/img3.jpg,structure image
IMG1123,structure,ST550,images/structures/ST550_Tomb_of_Mir_Abu_Turab/img1.jpg,structure image
IMG1124,structure,ST550,images/structures/ST550_Tomb_of_Mir_Abu_Turab/img2.jpg,structure image
IMG1125,structure,ST550,images/structures/ST550_Tomb_of_Mir_Abu_Turab/img3.jpg,structure image
IMG1126,structure,ST551,images/structures/ST551_Tombs_of_Queens_of_Ahmed_Shah/img1.jpg,structure image
IMG1127,structure,ST551,images/structures/ST551_Tombs_of_Queens_of_Ahmed_Shah/img2.jpg,structure image
IMG1128,structure,ST551,images/structures/ST551_Tombs_of_Queens_of_Ahmed_Shah/img3.jpg,structure image
IMG1129,structure,ST552,images/structures/ST552_Dada_Hari's_Mosque_&_Tomb/img1.jpg,structure image
IMG1130,structure,ST552,images/structures/ST552_Dada_Hari's_Mosque_&_Tomb/img2.jpg,structure image
IMG1131,structure,ST552,images/structures/ST552_Dada_Hari's_Mosque_&_Tomb/img3.jpg,structure image
IMG1132,structure,ST553,images/structures/ST553_Dada_(Bai)_Hari's_Stepwell/img1.jpg,structure image
IMG1133,structure,ST553,images/structures/ST553_Dada_(Bai)_Hari's_Stepwell/img2.jpg,structure image
IMG1134,structure,ST553,images/structures/ST553_Dada_(Bai)_Hari's_Stepwell/img3.jpg,structure image
IMG1135,structure,ST554,images/structures/ST554_Malik_Alam's_Mosque/img1.jpg,structure image
IMG1136,structure,ST554,images/structures/ST554_Malik_Alam's_Mosque/img2.jpg,structure image
IMG1137,structure,ST554,images/structures/ST554_Malik_Alam's_Mosque/img3.jpg,structure image
IMG1138,structure,ST555,images/structures/ST555_Bahlol_Khan_Gazi's_Mosque/img1.jpg,structure image
IMG1139,structure,ST555,images/structures/ST555_Bahlol_Khan_Gazi's_Mosque/img2.jpg,structure image
IMG1140,structure,ST555,images/structures/ST555_Bahlol_Khan_Gazi's_Mosque/img3.jpg,structure image
IMG1141,structure,ST556,images/structures/ST556_Jami_Masjid/img1.jpg,structure image
IMG1142,structure,ST556,images/structures/ST556_Jami_Masjid/img2.jpg,structure image
IMG1143,structure,ST556,images/structures/ST556_Jami_Masjid/img3.jpg,structure image
IMG1144,structure,ST557,images/structures/ST557_Khan_Masjid/img1.jpg,structure image
IMG1145,structure,ST557,images/structures/ST557_Khan_Masjid/img2.jpg,structure image
IMG1146,structure,ST557,images/structures/ST557_Khan_Masjid/img3.jpg,structure image
IMG1147,structure,ST558,images/structures/ST558_Malav_Tank/img1.jpg,structure image
IMG1148,structure,ST558,images/structures/ST558_Malav_Tank/img2.jpg,structure image
IMG1149,structure,ST558,images/structures/ST558_Malav_Tank/img3.jpg,structure image
IMG1150,structure,ST559,images/structures/ST559_Ruined_Building/img1.jpg,structure image
IMG1151,structure,ST559,images/structures/ST559_Ruined_Building/img2.jpg,structure image
IMG1152,structure,ST559,images/structures/ST559_Ruined_Building/img3.jpg,structure image
IMG1153,structure,ST560,images/structures/ST560_Jethabhai's_Stepwell/img1.jpg,structure image
IMG1154,structure,ST560,images/structures/ST560_Jethabhai's_Stepwell/img2.jpg,structure image
IMG1155,structure,ST560,images/structures/ST560_Jethabhai's_Stepwell/img3.jpg,structure image
IMG1156,structure,ST561,images/structures/ST561_Small_Stone_Masjid_(Gumle_Masjid)/img1.jpg,structure image
IMG1157,structure,ST561,images/structures/ST561_Small_Stone_Masjid_(Gumle_Masjid)/img2.jpg,structure image
IMG1158,structure,ST561,images/structures/ST561_Small_Stone_Masjid_(Gumle_Masjid)/img3.jpg,structure image
IMG1159,structure,ST562,images/structures/ST562_Cazi_Masjid/img1.jpg,structure image
IMG1160,structure,ST562,images/structures/ST562_Cazi_Masjid/img2.jpg,structure image
IMG1161,structure,ST562,images/structures/ST562_Cazi_Masjid/img3.jpg,structure image
IMG1162,structure,ST563,images/structures/ST563_Jami_Masjid/img1.jpg,structure image
IMG1163,structure,ST563,images/structures/ST563_Jami_Masjid/img2.jpg,structure image
IMG1164,structure,ST563,images/structures/ST563_Jami_Masjid/img3.jpg,structure image
IMG1165,structure,ST564,images/structures/ST564_Sayyid_Masjid/img1.jpg,structure image
IMG1166,structure,ST564,images/structures/ST564_Sayyid_Masjid/img2.jpg,structure image
IMG1167,structure,ST564,images/structures/ST564_Sayyid_Masjid/img3.jpg,structure image
IMG1168,structure,ST565,images/structures/ST565_Small_stone_Mosque_(Rani_Masjid)/img1.jpg,structure image
IMG1169,structure,ST565,images/structures/ST565_Small_stone_Mosque_(Rani_Masjid)/img2.jpg,structure image
IMG1170,structure,ST565,images/structures/ST565_Small_stone_Mosque_(Rani_Masjid)/img3.jpg,structure image
IMG1171,structure,ST566,images/structures/ST566_Bibi's_Masjid/img1.jpg,structure image
IMG1172,structure,ST566,images/structures/ST566_Bibi's_Masjid/img2.jpg,structure image
IMG1173,structure,ST566,images/structures/ST566_Bibi's_Masjid/img3.jpg,structure image
IMG1174,structure,ST567,images/structures/ST567_Masjid_of_Ragusha_Pir/img1.jpg,structure image
IMG1175,structure,ST567,images/structures/ST567_Masjid_of_Ragusha_Pir/img2.jpg,structure image
IMG1176,structure,ST567,images/structures/ST567_Masjid_of_Ragusha_Pir/img3.jpg,structure image
IMG1177,structure,ST651,images/structures/ST651_Gateway_of_Khan_Sarover/img1.jpg,structure image
IMG1178,structure,ST651,images/structures/ST651_Gateway_of_Khan_Sarover/img2.jpg,structure image
IMG1179,structure,ST651,images/structures/ST651_Gateway_of_Khan_Sarover/img3.jpg,structure image
IMG1180,structure,ST652,images/structures/ST652_Jami_Masjid/img1.jpg,structure image
IMG1181,structure,ST652,images/structures/ST652_Jami_Masjid/img2.jpg,structure image
IMG1182,structure,ST652,images/structures/ST652_Jami_Masjid/img3.jpg,structure image
IMG1183,structure,ST653,images/structures/ST653_Ruins_of_Rudra_Mahalaya_temple/img1.jpg,structure image
IMG1184,structure,ST653,images/structures/ST653_Ruins_of_Rudra_Mahalaya_temple/img2.jpg,structure image
IMG1185,structure,ST653,images/structures/ST653_Ruins_of_Rudra_Mahalaya_temple/img3.jpg,structure image
IMG1186,structure,ST654,images/structures/ST654_Group_of_temples/img1.jpg,structure image
IMG1187,structure,ST654,images/structures/ST654_Group_of_temples/img2.jpg,structure image
IMG1188,structure,ST654,images/structures/ST654_Group_of_temples/img3.jpg,structure image
IMG1189,structure,ST655,images/structures/ST655_Tomb_of_Sikandarsah/img1.jpg,structure image
IMG1190,structure,ST655,images/structures/ST655_Tomb_of_Sikandarsah/img2.jpg,structure image
IMG1191,structure,ST655,images/structures/ST655_Tomb_of_Sikandarsah/img3.jpg,structure image
IMG1192,structure,ST657,images/structures/ST657_Dargah_known_as_Khawaja_Dana_Saheb's_Rouza/img1.jpg,structure image
IMG1193,structure,ST657,images/structures/ST657_Dargah_known_as_Khawaja_Dana_Saheb's_Rouza/img2.jpg,structure image
IMG1194,structure,ST657,images/structures/ST657_Dargah_known_as_Khawaja_Dana_Saheb's_Rouza/img3.jpg,structure image
IMG1195,structure,ST658,images/structures/ST658_Old_Dutch_&_Armenian_Tombs_&_Cemeteries/img1.jpg,structure image
IMG1196,structure,ST658,images/structures/ST658_Old_Dutch_&_Armenian_Tombs_&_Cemeteries/img2.jpg,structure image
IMG1197,structure,ST658,images/structures/ST658_Old_Dutch_&_Armenian_Tombs_&_Cemeteries/img3.jpg,structure image
IMG1198,structure,ST659,images/structures/ST659_Old_English_Tombs/img1.jpg,structure image
IMG1199,structure,ST659,images/structures/ST659_Old_English_Tombs/img2.jpg,structure image
IMG1200,structure,ST659,images/structures/ST659_Old_English_Tombs/img3.jpg,structure image
IMG1201,structure,ST660,images/structures/ST660_Tomb_of_Khawaja_Safar_Sulemani/img1.jpg,structure image
IMG1202,structure,ST660,images/structures/ST660_Tomb_of_Khawaja_Safar_Sulemani/img2.jpg,structure image
IMG1203,structure,ST660,images/structures/ST660_Tomb_of_Khawaja_Safar_Sulemani/img3.jpg,structure image
IMG1204,structure,ST661,images/structures/ST661_Fateh_Burj/img1.jpg,structure image
IMG1205,structure,ST661,images/structures/ST661_Fateh_Burj/img2.jpg,structure image
IMG1206,structure,ST661,images/structures/ST661_Fateh_Burj/img3.jpg,structure image
IMG1207,structure,ST663,images/structures/ST663_Hira_Gate/img1.jpg,structure image
IMG1208,structure,ST663,images/structures/ST663_Hira_Gate/img2.jpg,structure image
IMG1209,structure,ST663,images/structures/ST663_Hira_Gate/img3.jpg,structure image
IMG1210,structure,ST664,images/structures/ST664_Mahudi_(Champaneri)_Gate/img1.jpg,structure image
IMG1211,structure,ST664,images/structures/ST664_Mahudi_(Champaneri)_Gate/img2.jpg,structure image
IMG1212,structure,ST664,images/structures/ST664_Mahudi_(Champaneri)_Gate/img3.jpg,structure image
IMG1213,structure,ST665,images/structures/ST665_Nandodi_Gate/img1.jpg,structure image
IMG1214,structure,ST665,images/structures/ST665_Nandodi_Gate/img2.jpg,structure image
IMG1215,structure,ST665,images/structures/ST665_Nandodi_Gate/img3.jpg,structure image
IMG1216,structure,ST666,images/structures/ST666_Saptamukhi_Vav/img1.jpg,structure image
IMG1217,structure,ST666,images/structures/ST666_Saptamukhi_Vav/img2.jpg,structure image
IMG1218,structure,ST666,images/structures/ST666_Saptamukhi_Vav/img3.jpg,structure image
IMG1219,structure,ST667,images/structures/ST667_Vadodara_Gate/img1.jpg,structure image
IMG1220,structure,ST667,images/structures/ST667_Vadodara_Gate/img2.jpg,structure image
IMG1221,structure,ST667,images/structures/ST667_Vadodara_Gate/img3.jpg,structure image
IMG1222,structure,ST668,images/structures/ST668_Hazira_or_Qutbuddin_Mahmad_Khan's_Tomb/img1.jpg,structure image
IMG1223,structure,ST668,images/structures/ST668_Hazira_or_Qutbuddin_Mahmad_Khan's_Tomb/img2.jpg,structure image
IMG1224,structure,ST668,images/structures/ST668_Hazira_or_Qutbuddin_Mahmad_Khan's_Tomb/img3.jpg,structure image
IMG1225,structure,ST671,images/structures/ST671_Gateway_of_Torana/img1.jpg,structure image
IMG1226,structure,ST671,images/structures/ST671_Gateway_of_Torana/img2.jpg,structure image
IMG1227,structure,ST671,images/structures/ST671_Gateway_of_Torana/img3.jpg,structure image
IMG1228,structure,ST672,images/structures/ST672_Frescos_on_the_walls_of_Bhau_Tambekar’s_Wada/img1.jpg,structure image
IMG1229,structure,ST672,images/structures/ST672_Frescos_on_the_walls_of_Bhau_Tambekar’s_Wada/img2.jpg,structure image
IMG1230,structure,ST672,images/structures/ST672_Frescos_on_the_walls_of_Bhau_Tambekar’s_Wada/img3.jpg,structure image
IMG1231,structure,ST675,images/structures/ST675_Kashivisvanath_Temple/img1.jpg,structure image
IMG1232,structure,ST675,images/structures/ST675_Kashivisvanath_Temple/img2.jpg,structure image
IMG1233,structure,ST675,images/structures/ST675_Kashivisvanath_Temple/img3.jpg,structure image
IMG1234,structure,ST679,images/structures/ST679_Jain_temples/img1.jpg,structure image
IMG1235,structure,ST679,images/structures/ST679_Jain_temples/img2.jpg,structure image
IMG1236,structure,ST679,images/structures/ST679_Jain_temples/img3.jpg,structure image
IMG1237,structure,ST680,images/structures/ST680_Talaja_Caves/img1.jpg,structure image
IMG1238,structure,ST680,images/structures/ST680_Talaja_Caves/img2.jpg,structure image
IMG1239,structure,ST680,images/structures/ST680_Talaja_Caves/img3.jpg,structure image
IMG1240,structure,ST682,images/structures/ST682_Temple_of_Rama_Laxman/img1.jpg,structure image
IMG1241,structure,ST682,images/structures/ST682_Temple_of_Rama_Laxman/img2.jpg,structure image
IMG1242,structure,ST682,images/structures/ST682_Temple_of_Rama_Laxman/img3.jpg,structure image
IMG1243,structure,ST683,images/structures/ST683_Gadhi_fortress_&_temple/img1.jpg,structure image
IMG1244,structure,ST683,images/structures/ST683_Gadhi_fortress_&_temple/img2.jpg,structure image
IMG1245,structure,ST683,images/structures/ST683_Gadhi_fortress_&_temple/img3.jpg,structure image
IMG1246,structure,ST684,images/structures/ST684_Magderu_Temple/img1.jpg,structure image
IMG1247,structure,ST684,images/structures/ST684_Magderu_Temple/img2.jpg,structure image
IMG1248,structure,ST684,images/structures/ST684_Magderu_Temple/img3.jpg,structure image
IMG1249,structure,ST685,images/structures/ST685_Dwarkadhish_Group_of_temples/img1.jpg,structure image
IMG1250,structure,ST685,images/structures/ST685_Dwarkadhish_Group_of_temples/img2.jpg,structure image
IMG1251,structure,ST685,images/structures/ST685_Dwarkadhish_Group_of_temples/img3.jpg,structure image
IMG1252,structure,ST687,images/structures/ST687_Rukmani_Temple/img1.jpg,structure image
IMG1253,structure,ST687,images/structures/ST687_Rukmani_Temple/img2.jpg,structure image
IMG1254,structure,ST687,images/structures/ST687_Rukmani_Temple/img3.jpg,structure image
IMG1255,structure,ST688,images/structures/ST688_Gokeshwar_Mahadev_temple/img1.jpg,structure image
IMG1256,structure,ST688,images/structures/ST688_Gokeshwar_Mahadev_temple/img2.jpg,structure image
IMG1257,structure,ST688,images/structures/ST688_Gokeshwar_Mahadev_temple/img3.jpg,structure image
IMG1258,structure,ST690,images/structures/ST690_Durvasa_Rishi's_Ashram/img1.jpg,structure image
IMG1259,structure,ST690,images/structures/ST690_Durvasa_Rishi's_Ashram/img2.jpg,structure image
IMG1260,structure,ST690,images/structures/ST690_Durvasa_Rishi's_Ashram/img3.jpg,structure image
IMG1261,structure,ST691,images/structures/ST691_Guhaditya_temple/img1.jpg,structure image
IMG1262,structure,ST691,images/structures/ST691_Guhaditya_temple/img2.jpg,structure image
IMG1263,structure,ST691,images/structures/ST691_Guhaditya_temple/img3.jpg,structure image
IMG1264,structure,ST692,images/structures/ST692_Junagadhi_(Jain)_Temple/img1.jpg,structure image
IMG1265,structure,ST692,images/structures/ST692_Junagadhi_(Jain)_Temple/img2.jpg,structure image
IMG1266,structure,ST692,images/structures/ST692_Junagadhi_(Jain)_Temple/img3.jpg,structure image
IMG1267,structure,ST693,images/structures/ST693_Kankeshvara_Mahadeva_temple_&_shrines/img1.jpg,structure image
IMG1268,structure,ST693,images/structures/ST693_Kankeshvara_Mahadeva_temple_&_shrines/img2.jpg,structure image
IMG1269,structure,ST693,images/structures/ST693_Kankeshvara_Mahadeva_temple_&_shrines/img3.jpg,structure image
IMG1270,structure,ST694,images/structures/ST694_Ranchhod_Rayaji_Temple/img1.jpg,structure image
IMG1271,structure,ST694,images/structures/ST694_Ranchhod_Rayaji_Temple/img2.jpg,structure image
IMG1272,structure,ST694,images/structures/ST694_Ranchhod_Rayaji_Temple/img3.jpg,structure image
IMG1273,structure,ST695,images/structures/ST695_Gop_(Sun)_Temple/img1.jpg,structure image
IMG1274,structure,ST695,images/structures/ST695_Gop_(Sun)_Temple/img2.jpg,structure image
IMG1275,structure,ST695,images/structures/ST695_Gop_(Sun)_Temple/img3.jpg,structure image
IMG1276,structure,ST698,images/structures/ST698_Baba_Pyare_Khapra_Kodia_caves/img1.jpg,structure image
IMG1277,structure,ST698,images/structures/ST698_Baba_Pyare_Khapra_Kodia_caves/img2.jpg,structure image
IMG1278,structure,ST698,images/structures/ST698_Baba_Pyare_Khapra_Kodia_caves/img3.jpg,structure image
IMG1279,structure,ST699,images/structures/ST699_Buddhistic_Cave/img1.jpg,structure image
IMG1280,structure,ST699,images/structures/ST699_Buddhistic_Cave/img2.jpg,structure image
IMG1281,structure,ST699,images/structures/ST699_Buddhistic_Cave/img3.jpg,structure image
IMG1282,structure,ST700,images/structures/ST700_Jami_Masjid/img1.jpg,structure image
IMG1283,structure,ST700,images/structures/ST700_Jami_Masjid/img2.jpg,structure image
IMG1284,structure,ST700,images/structures/ST700_Jami_Masjid/img3.jpg,structure image
IMG1285,structure,ST701,images/structures/ST701_Rahimat_Masjid_(Bibi_Masjid)/img1.jpg,structure image
IMG1286,structure,ST701,images/structures/ST701_Rahimat_Masjid_(Bibi_Masjid)/img2.jpg,structure image
IMG1287,structure,ST701,images/structures/ST701_Rahimat_Masjid_(Bibi_Masjid)/img3.jpg,structure image
IMG1288,structure,ST702,images/structures/ST702_Raveli_Masjid/img1.jpg,structure image
IMG1289,structure,ST702,images/structures/ST702_Raveli_Masjid/img2.jpg,structure image
IMG1290,structure,ST702,images/structures/ST702_Raveli_Masjid/img3.jpg,structure image
IMG1291,structure,ST703,images/structures/ST703_Tomb_of_Rao_Lakha_Chhatri/img1.jpg,structure image
IMG1292,structure,ST703,images/structures/ST703_Tomb_of_Rao_Lakha_Chhatri/img2.jpg,structure image
IMG1293,structure,ST703,images/structures/ST703_Tomb_of_Rao_Lakha_Chhatri/img3.jpg,structure image
IMG1294,structure,ST706,images/structures/ST706_Siva_temple/img1.jpg,structure image
IMG1295,structure,ST706,images/structures/ST706_Siva_temple/img2.jpg,structure image
IMG1296,structure,ST706,images/structures/ST706_Siva_temple/img3.jpg,structure image
IMG1297,structure,ST708,images/structures/ST708_Darbargadh/img1.jpg,structure image
IMG1298,structure,ST708,images/structures/ST708_Darbargadh/img2.jpg,structure image
IMG1299,structure,ST708,images/structures/ST708_Darbargadh/img3.jpg,structure image
IMG1300,structure,ST709,images/structures/ST709_Old_Parsvanath_temple/img1.jpg,structure image
IMG1301,structure,ST709,images/structures/ST709_Old_Parsvanath_temple/img2.jpg,structure image
IMG1302,structure,ST709,images/structures/ST709_Old_Parsvanath_temple/img3.jpg,structure image
IMG1303,structure,ST710,images/structures/ST710_House_where_Mahatma_Gandhi_was_born/img1.jpg,structure image
IMG1304,structure,ST710,images/structures/ST710_House_where_Mahatma_Gandhi_was_born/img2.jpg,structure image
IMG1305,structure,ST710,images/structures/ST710_House_where_Mahatma_Gandhi_was_born/img3.jpg,structure image
IMG1306,structure,ST711,images/structures/ST711_Dhank_Caves/img1.jpg,structure image
IMG1307,structure,ST711,images/structures/ST711_Dhank_Caves/img2.jpg,structure image
IMG1308,structure,ST711,images/structures/ST711_Dhank_Caves/img3.jpg,structure image
IMG1309,structure,ST712,images/structures/ST712_Ananteshwara_temple/img1.jpg,structure image
IMG1310,structure,ST712,images/structures/ST712_Ananteshwara_temple/img2.jpg,structure image
IMG1311,structure,ST712,images/structures/ST712_Ananteshwara_temple/img3.jpg,structure image
IMG1312,structure,ST714,images/structures/ST714_Navlakha_temple/img1.jpg,structure image
IMG1313,structure,ST714,images/structures/ST714_Navlakha_temple/img2.jpg,structure image
IMG1314,structure,ST714,images/structures/ST714_Navlakha_temple/img3.jpg,structure image
IMG1315,structure,ST716,images/structures/ST716_Sun_Temple/img1.jpg,structure image
IMG1316,structure,ST716,images/structures/ST716_Sun_Temple/img2.jpg,structure image
IMG1317,structure,ST716,images/structures/ST716_Sun_Temple/img3.jpg,structure image
IMG1318,structure,ST717,images/structures/ST717_Rana_Dev's_Temple/img1.jpg,structure image
IMG1319,structure,ST717,images/structures/ST717_Rana_Dev's_Temple/img2.jpg,structure image
IMG1320,structure,ST717,images/structures/ST717_Rana_Dev's_Temple/img3.jpg,structure image
IMG1321,artifact,A108,images/artifacts/A108_Kandhrmatad_Inscriptions/img1.jpg,artifact image
IMG1322,artifact,A108,images/artifacts/A108_Kandhrmatad_Inscriptions/img2.jpg,artifact image
IMG1323,artifact,A108,images/artifacts/A108_Kandhrmatad_Inscriptions/img3.jpg,artifact image
IMG1324,artifact,A131,images/artifacts/A131_Carvings_of_Old_Darbargadh/img1.jpg,artifact image
IMG1325,artifact,A131,images/artifacts/A131_Carvings_of_Old_Darbargadh/img2.jpg,artifact image
IMG1326,artifact,A131,images/artifacts/A131_Carvings_of_Old_Darbargadh/img3.jpg,artifact image
IMG1327,artifact,A134,images/artifacts/A134_Ceiling_and_Pictures_on_the_wall/img1.jpg,artifact image
IMG1328,artifact,A134,images/artifacts/A134_Ceiling_and_Pictures_on_the_wall/img2.jpg,artifact image
IMG1329,artifact,A134,images/artifacts/A134_Ceiling_and_Pictures_on_the_wall/img3.jpg,artifact image
IMG1330,artifact,A146,images/artifacts/A146_Pictures_on_wall_of_MacMurdo's_Bungalow/img1.jpg,artifact image
IMG1331,artifact,A146,images/artifacts/A146_Pictures_on_wall_of_MacMurdo's_Bungalow/img2.jpg,artifact image
IMG1332,artifact,A146,images/artifacts/A146_Pictures_on_wall_of_MacMurdo's_Bungalow/img3.jpg,artifact image
IMG1333,artifact,A172,images/artifacts/A172_Inscription_of_Juma_Masjid/img1.jpg,artifact image
IMG1334,artifact,A172,images/artifacts/A172_Inscription_of_Juma_Masjid/img2.jpg,artifact image
IMG1335,artifact,A172,images/artifacts/A172_Inscription_of_Juma_Masjid/img3.jpg,artifact image
